[1203/121029.854:ERROR:directory_reader_win.cc(43)] FindFirstFile: The system cannot find the path specified. (0x3)
[1203/135655.415:ERROR:directory_reader_win.cc(43)] FindFirstFile: The system cannot find the path specified. (0x3)
[1203/170413.079:ERROR:directory_reader_win.cc(43)] FindFirstFile: The system cannot find the path specified. (0x3)
[1203/202337.461:ERROR:directory_reader_win.cc(43)] FindFirstFile: The system cannot find the path specified. (0x3)
[1208/195618.149:ERROR:directory_reader_win.cc(43)] FindFirstFile: The system cannot find the path specified. (0x3)
[0318/104622.400:ERROR:directory_reader_win.cc(43)] FindFirstFile: The system cannot find the path specified. (0x3)
[0325/122501.182:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir19524_21476\Crashpad: The system cannot find the file specified. (0x2)
[0325/122556.018:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir13632_29123\Crashpad: The system cannot find the file specified. (0x2)
[0325/122744.632:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26172_711\Crashpad: The system cannot find the file specified. (0x2)
[0325/122839.109:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir21192_26108\Crashpad: The system cannot find the file specified. (0x2)
[0325/123346.069:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir18040_23407\Crashpad: The system cannot find the file specified. (0x2)
[0325/123658.842:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26144_21157\Crashpad: The system cannot find the file specified. (0x2)
[0325/124657.069:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir25808_24659\Crashpad: The system cannot find the file specified. (0x2)
[0325/125550.941:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir22220_13845\Crashpad: The system cannot find the file specified. (0x2)
[0325/125845.244:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27196_2443\Crashpad: The system cannot find the file specified. (0x2)
[0325/130249.709:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27420_24279\Crashpad: The system cannot find the file specified. (0x2)
[0325/130605.376:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27336_13296\Crashpad: The system cannot find the file specified. (0x2)
[0325/130926.134:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27604_15302\Crashpad: The system cannot find the file specified. (0x2)
[0325/131605.133:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir24136_19829\Crashpad: The system cannot find the file specified. (0x2)
[0325/131933.200:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir12704_1715\Crashpad: The system cannot find the file specified. (0x2)
[0325/132253.415:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26984_29405\Crashpad: The system cannot find the file specified. (0x2)
[0325/132600.901:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26572_31067\Crashpad: The system cannot find the file specified. (0x2)
[0325/132847.642:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27256_20722\Crashpad: The system cannot find the file specified. (0x2)
[0325/133159.068:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26000_3198\Crashpad: The system cannot find the file specified. (0x2)
[0325/133519.500:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir25712_5158\Crashpad: The system cannot find the file specified. (0x2)
[0325/133841.419:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27300_15633\Crashpad: The system cannot find the file specified. (0x2)
[0325/134202.840:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26108_3778\Crashpad: The system cannot find the file specified. (0x2)
[0325/134527.432:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26464_13084\Crashpad: The system cannot find the file specified. (0x2)
[0325/135127.359:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir15876_10444\Crashpad: The system cannot find the file specified. (0x2)
[0325/135405.170:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir13504_14955\Crashpad: The system cannot find the file specified. (0x2)
[0325/140218.885:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir17432_13598\Crashpad: The system cannot find the file specified. (0x2)
[0325/140410.304:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir10536_14558\Crashpad: The system cannot find the file specified. (0x2)
[0325/140559.324:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27548_31098\Crashpad: The system cannot find the file specified. (0x2)
[0325/140936.441:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28312_31652\Crashpad: The system cannot find the file specified. (0x2)
[0325/141126.677:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26532_14244\Crashpad: The system cannot find the file specified. (0x2)
[0325/141314.245:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir22316_29265\Crashpad: The system cannot find the file specified. (0x2)
[0325/141438.140:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26128_14365\Crashpad: The system cannot find the file specified. (0x2)
[0325/141606.919:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir14784_27722\Crashpad: The system cannot find the file specified. (0x2)
[0325/141905.192:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir22916_11994\Crashpad: The system cannot find the file specified. (0x2)
[0325/142210.518:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20508_20915\Crashpad: The system cannot find the file specified. (0x2)
[0325/142339.383:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir13652_11775\Crashpad: The system cannot find the file specified. (0x2)
[0325/142510.737:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir23596_25797\Crashpad: The system cannot find the file specified. (0x2)
[0325/142638.155:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir10552_4648\Crashpad: The system cannot find the file specified. (0x2)
[0325/142756.841:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26940_3469\Crashpad: The system cannot find the file specified. (0x2)
[0325/142915.648:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir23540_13046\Crashpad: The system cannot find the file specified. (0x2)
[0325/142948.431:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir18004_32635\Crashpad: The system cannot find the file specified. (0x2)
[0325/143217.581:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26412_22496\Crashpad: The system cannot find the file specified. (0x2)
[0325/143431.958:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26832_6486\Crashpad: The system cannot find the file specified. (0x2)
[0325/143834.019:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir14808_8063\Crashpad: The system cannot find the file specified. (0x2)
[0325/144235.424:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir24620_2988\Crashpad: The system cannot find the file specified. (0x2)
[0325/152312.780:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27076_26116\Crashpad: The system cannot find the file specified. (0x2)
[0325/152413.179:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir23996_13814\Crashpad: The system cannot find the file specified. (0x2)
[0325/153351.804:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26108_5995\Crashpad: The system cannot find the file specified. (0x2)
[0325/153709.212:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir12980_17738\Crashpad: The system cannot find the file specified. (0x2)
[0325/154321.826:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir22016_5847\Crashpad: The system cannot find the file specified. (0x2)
[0325/154900.004:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir15940_17717\Crashpad: The system cannot find the file specified. (0x2)
[0325/155116.672:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir24976_13778\Crashpad: The system cannot find the file specified. (0x2)
[0325/155228.743:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26372_6007\Crashpad: The system cannot find the file specified. (0x2)
[0325/155331.445:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20128_32037\Crashpad: The system cannot find the file specified. (0x2)
[0325/155433.616:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir23596_10016\Crashpad: The system cannot find the file specified. (0x2)
[0325/062647.356:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir29604_8626\Crashpad: The system cannot find the file specified. (0x2)
[0325/062741.049:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26832_17231\Crashpad: The system cannot find the file specified. (0x2)
[0325/062927.780:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26832_5619\Crashpad: The system cannot find the file specified. (0x2)
[0325/063021.405:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir2052_28155\Crashpad: The system cannot find the file specified. (0x2)
[0325/063207.967:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20932_19838\Crashpad: The system cannot find the file specified. (0x2)
[0325/063301.474:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir29288_26827\Crashpad: The system cannot find the file specified. (0x2)
[0325/063354.917:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir29144_25863\Crashpad: The system cannot find the file specified. (0x2)
[0325/063541.586:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28188_9077\Crashpad: The system cannot find the file specified. (0x2)
[0325/063855.670:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir24688_19009\Crashpad: The system cannot find the file specified. (0x2)
[0325/064203.082:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir21192_30938\Crashpad: The system cannot find the file specified. (0x2)
[0325/064731.937:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20932_12372\Crashpad: The system cannot find the file specified. (0x2)
[0325/065417.864:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir16656_29923\Crashpad: The system cannot find the file specified. (0x2)
[0325/065739.057:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27920_12500\Crashpad: The system cannot find the file specified. (0x2)
[0325/070236.360:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir11044_29617\Crashpad: The system cannot find the file specified. (0x2)
[0325/070739.306:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir25652_382\Crashpad: The system cannot find the file specified. (0x2)
[0325/071056.054:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir24900_16748\Crashpad: The system cannot find the file specified. (0x2)
[0325/171021.059:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir9848_25864\Crashpad: The system cannot find the file specified. (0x2)
[0325/171307.453:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28392_15540\Crashpad: The system cannot find the file specified. (0x2)
[0325/171622.220:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27880_5714\Crashpad: The system cannot find the file specified. (0x2)
[0325/172629.631:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26484_8991\Crashpad: The system cannot find the file specified. (0x2)
[0325/174318.510:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir24088_11251\Crashpad: The system cannot find the file specified. (0x2)
[0325/174428.717:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26152_7482\Crashpad: The system cannot find the file specified. (0x2)
[0325/174725.211:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir21624_760\Crashpad: The system cannot find the file specified. (0x2)
[0325/175212.425:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27880_10021\Crashpad: The system cannot find the file specified. (0x2)
[0325/180237.258:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir22260_18158\Crashpad: The system cannot find the file specified. (0x2)
[0325/180542.666:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir23052_20778\Crashpad: The system cannot find the file specified. (0x2)
[0325/180837.362:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir21676_3572\Crashpad: The system cannot find the file specified. (0x2)
[0325/181133.476:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28300_6784\Crashpad: The system cannot find the file specified. (0x2)
[0325/181424.552:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20548_23240\Crashpad: The system cannot find the file specified. (0x2)
[0325/181549.177:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir23716_5598\Crashpad: The system cannot find the file specified. (0x2)
[0325/182214.678:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir21668_29328\Crashpad: The system cannot find the file specified. (0x2)
[0325/182637.756:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28776_21156\Crashpad: The system cannot find the file specified. (0x2)
[0325/182813.754:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir1256_5037\Crashpad: The system cannot find the file specified. (0x2)
[0325/183805.405:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28656_25303\Crashpad: The system cannot find the file specified. (0x2)
[0325/183839.626:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir17964_28511\Crashpad: The system cannot find the file specified. (0x2)
[0325/184055.084:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir16924_5662\Crashpad: The system cannot find the file specified. (0x2)
[0325/184206.691:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir18668_31147\Crashpad: The system cannot find the file specified. (0x2)
[0325/184501.859:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir25216_21772\Crashpad: The system cannot find the file specified. (0x2)
[0325/184602.802:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir25080_27\Crashpad: The system cannot find the file specified. (0x2)
[0325/184909.423:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20324_8123\Crashpad: The system cannot find the file specified. (0x2)
[0325/203621.861:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20404_21891\Crashpad: The system cannot find the file specified. (0x2)
[0325/204101.008:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir8752_733\Crashpad: The system cannot find the file specified. (0x2)
[0325/204241.033:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir17792_30821\Crashpad: The system cannot find the file specified. (0x2)
[0325/204525.081:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26980_31669\Crashpad: The system cannot find the file specified. (0x2)
[0325/204928.822:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir10596_20290\Crashpad: The system cannot find the file specified. (0x2)
[0325/205239.874:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20172_27669\Crashpad: The system cannot find the file specified. (0x2)
[0325/205542.575:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir13116_14413\Crashpad: The system cannot find the file specified. (0x2)
[0325/205607.863:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir19372_6817\Crashpad: The system cannot find the file specified. (0x2)
[0325/205727.232:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28908_2429\Crashpad: The system cannot find the file specified. (0x2)
[0325/123814.279:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir29556_5583\Crashpad: The system cannot find the file specified. (0x2)
[0325/124449.706:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir17428_2147\Crashpad: The system cannot find the file specified. (0x2)
[0325/124740.264:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir24428_20281\Crashpad: The system cannot find the file specified. (0x2)
[0325/124948.572:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26396_4178\Crashpad: The system cannot find the file specified. (0x2)
[0325/125352.097:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28752_3561\Crashpad: The system cannot find the file specified. (0x2)
[0325/125540.058:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27940_10782\Crashpad: The system cannot find the file specified. (0x2)
[0325/125955.488:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir18028_21248\Crashpad: The system cannot find the file specified. (0x2)
[0325/130734.149:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir13956_4218\Crashpad: The system cannot find the file specified. (0x2)
[0325/131151.935:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28524_15581\Crashpad: The system cannot find the file specified. (0x2)
[0325/132255.981:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir22016_21420\Crashpad: The system cannot find the file specified. (0x2)
[0325/132718.779:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26932_2667\Crashpad: The system cannot find the file specified. (0x2)
[0325/132917.115:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26176_7678\Crashpad: The system cannot find the file specified. (0x2)
[0325/133223.118:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir29168_29278\Crashpad: The system cannot find the file specified. (0x2)
[0325/134410.309:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir21632_12077\Crashpad: The system cannot find the file specified. (0x2)
[0325/134449.709:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir22808_31149\Crashpad: The system cannot find the file specified. (0x2)
[0325/134535.543:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir2888_12036\Crashpad: The system cannot find the file specified. (0x2)
[0325/134646.441:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20384_15624\Crashpad: The system cannot find the file specified. (0x2)
[0325/134743.419:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir3464_23582\Crashpad: The system cannot find the file specified. (0x2)
[0325/134832.739:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir13672_8698\Crashpad: The system cannot find the file specified. (0x2)
[0325/135247.068:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir1740_4278\Crashpad: The system cannot find the file specified. (0x2)
[0325/135416.457:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26820_32613\Crashpad: The system cannot find the file specified. (0x2)
[0325/140628.819:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir25996_9068\Crashpad: The system cannot find the file specified. (0x2)
[0325/140912.832:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir20696_4\Crashpad: The system cannot find the file specified. (0x2)
[0325/141433.101:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir29620_12774\Crashpad: The system cannot find the file specified. (0x2)
[0325/141541.802:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27972_1970\Crashpad: The system cannot find the file specified. (0x2)
[0325/142530.036:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir15416_6359\Crashpad: The system cannot find the file specified. (0x2)
[0325/142728.548:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir28316_23097\Crashpad: The system cannot find the file specified. (0x2)
[0325/142839.671:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir27952_32714\Crashpad: The system cannot find the file specified. (0x2)
[0325/143051.070:ERROR:crash_report_database_win.cc(585)] GetFileAttributes C:\Users\PCTR45~1\AppData\Local\Temp\scoped_dir26872_27744\Crashpad: The system cannot find the file specified. (0x2)
